epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
138,0.00564,99.948,1.12639,73.82,91.81,1.12075,0.0026676128916435257,19.175,0.905|0.945,1.58|0.19,536.9|440.2,3120.0|3120.0,780|260,776|776,0|2,258,49920,2640.56
139,0.00563,99.956,1.12709,73.89,91.94,1.12146,0.002444465254637063,19.155,0.909|0.947,1.50|0.15,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,258,49920,2659.72
140,0.00571,99.958,1.12665,73.86,91.94,1.12093,0.0022305832402805897,19.135,0.915|0.948,1.38|0.15,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2678.85
141,0.00558,99.952,1.12595,73.77,91.8,1.12037,0.002026054709494235,19.397,0.895|0.947,1.80|0.17,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2698.25
142,0.00553,99.962,1.12964,73.65,91.85,1.1241,0.001830963680866285,19.19,0.903|0.945,1.61|0.18,536.9|440.2,3120.0|3120.0,780|260,776|776,0|2,258,49920,2717.44
143,0.00547,99.962,1.12219,73.87,91.89,1.11672,0.0016453902961390738,19.21,0.904|0.945,1.59|0.18,536.9|440.8,3120.0|3120.0,780|260,775|775,0|2,257,49920,2736.65
144,0.00552,99.964,1.12107,74.04,91.88,1.11555,0.0014694107872874175,19.158,0.910|0.944,1.47|0.19,536.9|440.2,3120.0|3120.0,780|260,776|776,0|2,258,49920,2755.81
145,0.00548,99.968,1.12612,73.82,91.96,1.12064,0.001303097445203183,19.187,0.902|0.946,1.64|0.19,532.9|440.8,3120.0|3120.0,780|260,774|774,0|2,257,49920,2775.0
146,0.0055,99.966,1.12576,73.74,92.01,1.12026,0.0011465185899987797,19.177,0.908|0.947,1.53|0.18,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2794.17
147,0.00537,99.964,1.1186,73.99,91.85,1.11323,0.0009997385429418553,19.163,0.903|0.949,1.63|0.16,536.9|441.3,3120.0|3120.0,780|260,776|776,0|2,258,49920,2813.34
148,0.00524,99.974,1.12062,73.87,91.75,1.11538,0.0008628176000326616,19.148,0.910|0.947,1.48|0.13,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2832.48
149,0.0054,99.978,1.12449,74.07,91.97,1.11909,0.0007358120072349595,19.148,0.913|0.947,1.42|0.17,532.9|440.8,3120.0|3120.0,780|260,776|776,0|2,258,49920,2851.63
150,0.00536,99.966,1.11946,73.95,91.98,1.11409,0.0006187739373706508,19.197,0.905|0.944,1.59|0.21,536.9|441.0,3120.0|3120.0,780|260,775|775,0|2,257,49920,2870.83
151,0.00522,99.982,1.12086,73.81,91.85,1.11564,0.0005117514686876379,19.151,0.907|0.946,1.55|0.21,532.9|440.8,3120.0|3120.0,780|260,775|775,0|2,257,49920,2889.98
152,0.00539,99.974,1.12086,74.15,91.83,1.11548,0.0004147885651096861,19.253,0.912|0.942,1.45|0.19,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,2909.23
153,0.00549,99.958,1.12341,73.96,91.86,1.11792,0.0003279250581763982,19.155,0.909|0.948,1.50|0.13,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,2928.39
154,0.00535,99.966,1.1231,73.9,91.89,1.11775,0.0002511966306807723,19.178,0.908|0.947,1.52|0.17,536.9|440.8,3120.0|3120.0,780|260,776|776,0|2,257,49920,2947.57
155,0.00538,99.962,1.11968,74.06,91.89,1.1143,0.00018463480201101335,19.13,0.904|0.943,1.58|0.21,536.9|440.0,3120.0|3120.0,780|260,774|774,0|2,256,49920,2966.7
156,0.00535,99.968,1.11984,74.04,91.95,1.11449,0.00012826691520262113,19.08,0.902|0.947,1.64|0.16,536.9|441.5,3120.0|3120.0,780|260,776|776,0|2,258,49920,2985.78
157,0.00545,99.962,1.12055,73.87,92.03,1.1151,8.211612570611926e-05,19.12,0.911|0.949,1.46|0.13,532.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,3004.9
158,0.00535,99.966,1.11937,73.88,92.0,1.11402,4.620139187497819e-05,19.326,0.909|0.936,1.53|0.38,537.1|441.5,3120.0|3120.0,780|260,773|773,0|2,256,49920,3024.22
159,0.00526,99.968,1.12226,73.89,91.93,1.11699,2.0537467177692006e-05,19.206,0.912|0.946,1.45|0.14,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,3043.43
160,0.00527,99.966,1.12294,73.99,91.96,1.11767,5.134894137179269e-06,19.22,0.911|0.944,1.46|0.15,536.9|440.8,3120.0|3120.0,780|260,777|777,0|2,259,49920,3062.65
