epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
123,0.00522,99.944,1.13859,73.0,91.87,1.13337,0.007055660483413029,14.948,0.972|0.741,0.15|3.45,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,1846.94
124,0.0051,99.95,1.13491,73.17,91.83,1.1298,0.006706561070027109,15.062,0.977|0.739,0.11|3.47,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1862.0
125,0.00513,99.942,1.13339,73.13,91.83,1.12826,0.00636497644642601,15.054,0.981|0.727,0.06|3.68,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,1877.05
126,0.00519,99.95,1.12802,73.15,91.94,1.12283,0.006031046932680229,15.024,0.975|0.740,0.11|3.49,904.8|364.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,1892.08
127,0.00478,99.96,1.12224,73.25,91.95,1.11746,0.005704909704205949,15.168,0.979|0.722,0.06|3.79,904.8|352.9,3120.0|3120.0,260|260,0|0,1|0,258,49920,1907.24
128,0.00488,99.952,1.12409,73.28,91.92,1.11921,0.005386698735414572,15.375,0.980|0.720,0.07|3.87,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1922.62
129,0.00488,99.962,1.12344,73.22,92.01,1.11856,0.005076544744677128,15.213,0.977|0.730,0.09|3.68,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1937.83
130,0.00498,99.956,1.11615,73.27,92.07,1.11117,0.004774575140626317,15.107,0.977|0.733,0.09|3.59,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,255,49920,1952.94
131,0.0049,99.956,1.11469,73.41,92.26,1.10979,0.004480913969818099,15.082,0.973|0.744,0.15|3.41,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1968.02
132,0.00497,99.952,1.11425,73.58,91.99,1.10928,0.004195681865774406,15.034,0.980|0.733,0.07|3.57,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,1983.06
133,0.00508,99.948,1.10806,73.28,92.04,1.10297,0.003918995999427949,15.081,0.974|0.736,0.11|3.51,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,1998.14
134,0.00503,99.962,1.1125,73.18,92.01,1.10747,0.003650970030989362,15.424,0.968|0.749,0.21|3.42,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2013.56
135,0.00507,99.966,1.10562,73.58,92.14,1.10055,0.0033917140632565624,15.136,0.976|0.737,0.12|3.55,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,257,49920,2028.7
136,0.00495,99.964,1.10682,73.35,92.01,1.10187,0.003141334596385448,15.253,0.976|0.726,0.11|3.73,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,259,49920,2043.95
137,0.00496,99.956,1.1063,73.29,92.1,1.10134,0.0028999344841405374,15.225,0.975|0.729,0.10|3.68,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,254,49920,2059.17
138,0.00479,99.972,1.1059,73.24,92.16,1.10111,0.0026676128916435257,15.194,0.979|0.716,0.06|3.87,904.8|353.0,3120.0|3120.0,260|260,0|0,1|0,258,49920,2074.37
