epoch,train_loss,train_acc1,test_loss,test_acc1,test_acc5,gap_loss,lr,epoch_time_s,busy_frac,wait_time_s,peak_mem_mb,mb_sent,msgs_sent,recompute_micro,max_snapshots,bwd_overlap_minibatches,samples,cum_time_s
134,0.00521,99.968,1.18342,71.75,90.95,1.17821,0.0014603880123957448,17.388,0.933|0.886,0.82|0.77,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,89,49920,2383.46
135,0.00531,99.968,1.17798,72.08,91.11,1.17267,0.001356685625302625,17.569,0.895|0.917,1.48|0.25,863.9|443.2,3120.0|3120.0,780|260,0|0,2|2,59,49920,2401.03
136,0.00531,99.966,1.17338,72.14,91.02,1.16807,0.0012565338385541792,17.444,0.928|0.886,0.87|0.74,863.6|439.7,3120.0|3120.0,780|260,0|0,2|2,72,49920,2418.47
137,0.00527,99.958,1.17597,71.98,91.06,1.1707,0.0011599737936562149,17.799,0.924|0.876,0.99|0.86,863.6|440.5,3120.0|3120.0,780|260,0|0,2|2,50,49920,2436.27
138,0.00516,99.964,1.17692,72.07,90.89,1.17176,0.00106704515665741,18.327,0.893|0.909,1.59|0.39,863.1|440.0,3120.0|3120.0,780|260,0|0,2|2,56,49920,2454.6
139,0.00511,99.982,1.17736,71.91,91.08,1.17225,0.0009777861018548252,17.907,0.930|0.876,0.86|0.94,863.9|440.6,3120.0|3120.0,780|260,0|0,2|2,66,49920,2472.51
140,0.00507,99.968,1.17535,72.17,90.95,1.17028,0.000892233296112236,17.386,0.925|0.888,0.94|0.69,863.9|439.6,3120.0|3120.0,780|260,0|0,2|2,66,49920,2489.89
141,0.00511,99.97,1.17796,72.0,90.94,1.17285,0.000810421883797694,18.212,0.931|0.875,0.85|0.93,863.9|441.2,3120.0|3120.0,780|260,0|0,2|2,57,49920,2508.1
142,0.00504,99.968,1.18191,72.06,91.0,1.17686,0.000732385472346514,18.739,0.929|0.862,0.90|1.19,863.6|440.4,3120.0|3120.0,780|260,0|0,2|2,72,49920,2526.84
143,0.00506,99.974,1.17191,72.09,91.15,1.16685,0.0006581561184556295,17.557,0.929|0.895,0.85|0.56,864.1|440.6,3120.0|3120.0,780|260,0|0,2|2,66,49920,2544.4
144,0.00508,99.966,1.17687,72.05,91.02,1.17179,0.000587764314914967,17.472,0.930|0.891,0.81|0.68,864.2|440.8,3120.0|3120.0,780|260,0|0,2|2,73,49920,2561.87
145,0.00512,99.978,1.17514,72.02,91.06,1.17001,0.0005212389780812732,18.549,0.848|0.926,2.47|0.21,864.1|441.9,3120.0|3120.0,780|260,0|0,2|2,35,49920,2580.42
146,0.00506,99.974,1.17582,72.08,91.0,1.17077,0.0004586074359995118,18.262,0.882|0.906,1.77|0.46,865.4|440.0,3120.0|3120.0,780|260,0|0,2|2,43,49920,2598.68
147,0.00507,99.97,1.17325,72.03,91.08,1.16818,0.00039989541717674215,17.696,0.913|0.902,1.15|0.50,863.6|440.2,3120.0|3120.0,780|260,0|0,2|2,79,49920,2616.38
148,0.00497,99.978,1.17598,72.17,90.95,1.17101,0.0003451270400130646,17.467,0.934|0.888,0.78|0.76,863.2|440.8,3120.0|3120.0,780|260,0|0,2|2,75,49920,2633.85
149,0.00503,99.97,1.17691,72.13,91.04,1.17187,0.00029432480289398377,17.483,0.938|0.876,0.70|0.93,863.6|439.6,3120.0|3120.0,780|260,0|0,2|2,75,49920,2651.33
150,0.00488,99.972,1.17467,72.08,91.06,1.16979,0.0002475095749482603,17.61,0.930|0.881,0.81|0.82,865.1|439.4,3120.0|3120.0,780|260,0|0,2|2,69,49920,2668.94
151,0.00488,99.986,1.17528,71.96,91.01,1.17039,0.00020470058747505516,17.498,0.938|0.893,0.68|0.61,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,73,49920,2686.44
152,0.0051,99.974,1.17492,72.11,90.97,1.16982,0.00016591542604387443,17.46,0.933|0.883,0.78|0.74,863.9|440.2,3120.0|3120.0,780|260,0|0,2|2,72,49920,2703.9
153,0.0051,99.962,1.17603,72.16,90.95,1.17092,0.00013117002327055926,17.78,0.936|0.883,0.73|0.79,864.1|440.2,3120.0|3120.0,780|260,0|0,2|2,87,49920,2721.68
154,0.0051,99.974,1.17485,71.98,91.09,1.16975,0.0001004786522723089,17.612,0.933|0.876,0.80|0.90,864.1|441.6,3120.0|3120.0,780|260,0|0,2|2,70,49920,2739.29
155,0.00501,99.974,1.17541,72.09,91.02,1.1704,7.385392080440534e-05,17.572,0.935|0.888,0.72|0.69,864.1|441.2,3120.0|3120.0,780|260,0|0,2|2,79,49920,2756.86
156,0.00504,99.968,1.17569,72.13,91.03,1.17065,5.130676608104845e-05,17.548,0.943|0.880,0.63|0.88,864.1|440.5,3120.0|3120.0,780|260,0|0,2|2,96,49920,2774.41
157,0.00508,99.964,1.17502,72.13,91.16,1.16994,3.2846450282447705e-05,17.287,0.936|0.891,0.72|0.65,863.9|441.7,3120.0|3120.0,780|260,0|0,2|2,82,49920,2791.7
158,0.00497,99.97,1.17362,72.02,91.01,1.16865,1.8480556749991273e-05,17.376,0.937|0.889,0.71|0.67,863.9|440.8,3120.0|3120.0,780|260,0|0,2|2,74,49920,2809.07
159,0.00486,99.976,1.17269,72.19,90.95,1.16783,8.214986871076801e-06,17.512,0.937|0.883,0.73|0.79,863.6|440.7,3120.0|3120.0,780|260,0|0,2|2,86,49920,2826.59
160,0.005,99.976,1.17759,72.1,90.97,1.17259,2.0539576548717075e-06,17.874,0.928|0.875,0.89|0.90,863.6|441.4,3120.0|3120.0,780|260,0|0,2|2,30,49920,2844.46
